Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Archäologen finden Toranlage an der Heuneburg,2021-12-27 12:08:00,https://www.sueddeutsche.de/wissen/archaeologie-herbertingen-archaeologen-finden-toranlage-an-der-heuneburg-dpa.urn-newsml-dpa-com-20090101-211227-99-514498,Archäologie - Herbertingen,dpa,,,27122021,Sueddeutsche
Polizei setzt in Baden-Württemberg kaum Taser ein,2021-12-27 12:07:00,https://www.sueddeutsche.de/panorama/kriminalitaet-stuttgart-polizei-setzt-in-baden-wuerttemberg-kaum-taser-ein-dpa.urn-newsml-dpa-com-20090101-211227-99-512021,Kriminalität - Stuttgart,dpa,,,27122021,Sueddeutsche
Stasi-Akten: Bundesarchiv lobt Erfolgsgeschichte,2021-12-27 12:05:00,https://www.sueddeutsche.de/politik/geheimdienste-stasi-akten-bundesarchiv-lobt-erfolgsgeschichte-dpa.urn-newsml-dpa-com-20090101-211227-99-511773,Geheimdienste,dpa,,,27122021,Sueddeutsche
RKI: Inzidenz steigt wieder leicht an,2021-12-27 12:04:00,https://www.sueddeutsche.de/gesundheit/gesundheit-rki-inzidenz-steigt-wieder-leicht-an-dpa.urn-newsml-dpa-com-20090101-211227-99-511952,Gesundheit,dpa,,,27122021,Sueddeutsche
Schneefall in Japan: Wo ist das Auto hin?,2021-12-27 12:01:00,https://www.sueddeutsche.de/panorama/schneefall-in-japan-wo-ist-das-auto-hin-1.5496217,,,,"Video
                    
                    
                        Bereits am Weihnachtswochenende hatte dichtes Schneetreiben viele Straßen unpassierbar gemacht und mehr als einhundert Inlandsflüge am Boden gehalten. Auch am Dienstag soll es weiter schneien.",27122021,Sueddeutsche
Ohne Illusionen,2021-12-27 11:59:00,https://www.sueddeutsche.de/kultur/buecher-des-monats-dezember-gurnah-hooks-stresau-lamby-1.5496090,Bücher des Monats,,Von SZ-Autoren,"Abdulrazak Gurnah über das koloniale Tansania, Hermann Stresau über das Hitler-Regime und Stephan Lamby über den Pannen-Wahlkampf: Das sind die Bücher des Monats.
                        
                            Von SZ-Autoren",27122021,Sueddeutsche
Kubicki verteidigt Äußerungen nach Kretschmann-Kritik,2021-12-27 11:57:00,https://www.sueddeutsche.de/gesundheit/krankheiten-stuttgart-kubicki-verteidigt-aeusserungen-nach-kretschmann-kritik-dpa.urn-newsml-dpa-com-20090101-211227-99-514500,Krankheiten - Stuttgart,dpa,,,27122021,Sueddeutsche
Säugling bei Unfall auf A7 lebensgefährlich verletzt,2021-12-27 11:53:00,https://www.sueddeutsche.de/panorama/unfaelle-knuellwald-saeugling-bei-unfall-auf-a7-lebensgefaehrlich-verletzt-dpa.urn-newsml-dpa-com-20090101-211227-99-514457,Unfälle - Knüllwald,dpa,,,27122021,Sueddeutsche
Dax müht sich ins Plus,2021-12-27 11:53:00,https://www.sueddeutsche.de/wirtschaft/boersen-dax-mueht-sich-ins-plus-dpa.urn-newsml-dpa-com-20090101-211227-99-513187,Börsen,dpa,,,27122021,Sueddeutsche
Polizei stoppt Geisterfahrt durch Rettungsgasse,2021-12-27 11:52:00,https://www.sueddeutsche.de/wirtschaft/verkehr-viernheim-polizei-stoppt-geisterfahrt-durch-rettungsgasse-dpa.urn-newsml-dpa-com-20090101-211227-99-514458,Verkehr - Viernheim,dpa,,,27122021,Sueddeutsche
Schüsse in Wohnhaus: Zwei Kinder und ein Mann tot,2021-12-27 11:52:00,https://www.sueddeutsche.de/panorama/kriminalitaet-glinde-schuesse-in-wohnhaus-zwei-kinder-und-ein-mann-tot-dpa.urn-newsml-dpa-com-20090101-211227-99-514188,Kriminalität - Glinde,dpa,,,27122021,Sueddeutsche
Kretschmann kritisiert FDP im Streit um Impfpflicht,2021-12-27 11:51:00,https://www.sueddeutsche.de/service/jahreswechsel-kretschmann-kritisiert-fdp-im-streit-um-impfpflicht-dpa.urn-newsml-dpa-com-20090101-211227-99-511772,Jahreswechsel,dpa,,,27122021,Sueddeutsche
Mehr Raucher und bedenklicher Alkoholkonsum in Folge der Pandemie,2021-12-27 11:51:00,https://www.sueddeutsche.de/politik/corona-aktuell-deutschland-raucher-alkoholiker-1.5469779,Coronavirus in Deutschland,,Nachrichten aus Deutschland,"Es zeigt sich deutlich, welche gesundheitlichen Nebenfolgen Corona hat: mehr Übergewicht, mehr seelische Probleme, mehr Raucher - und ein bedenklicher Alkoholkonsum. Kubicki verteidigt sich im Streit mit Kretschmann um die Impfpflicht.
                        
                            Nachrichten aus Deutschland",27122021,Sueddeutsche
Künftige KMK-Präsidentin für Corona-Impfungen in Schulen,2021-12-27 11:50:00,https://www.sueddeutsche.de/gesundheit/gesundheit-kiel-kuenftige-kmk-praesidentin-fuer-corona-impfungen-in-schulen-dpa.urn-newsml-dpa-com-20090101-211227-99-514404,Gesundheit - Kiel,dpa,,,27122021,Sueddeutsche
41-Jähriger soll Ehefrau in Velbert getötet haben,2021-12-27 11:50:00,https://www.sueddeutsche.de/panorama/kriminalitaet-velbert-41-jaehriger-soll-ehefrau-in-velbert-getoetet-haben-dpa.urn-newsml-dpa-com-20090101-211227-99-514437,Kriminalität - Velbert,dpa,,,27122021,Sueddeutsche
Zug kollidiert mit sechs Rindern: alle Tiere tot,2021-12-27 11:50:00,https://www.sueddeutsche.de/panorama/unfaelle-kiebitzreihe-zug-kollidiert-mit-sechs-rindern-alle-tiere-tot-dpa.urn-newsml-dpa-com-20090101-211227-99-514346,Unfälle - Kiebitzreihe,dpa,,,27122021,Sueddeutsche
So funktioniert der MSCI World,2021-12-27 11:50:00,https://www.sueddeutsche.de/wirtschaft/msci-world-index-etf-1.5494192,Geldanlage,,Von Paulina Würminghausen,"Für Anleger gilt der Index oft als ""Rundum-Sorglos-Paket"". Doch stimmt das? Und warum sollten umweltbewusste Menschen beim MSCI World aufpassen? Alles Wichtige zusammengefasst. 
                        
                            Von Paulina Würminghausen",27122021,Sueddeutsche
Unbekannte sprengen an Weihnachten Geldautomaten,2021-12-27 11:50:00,https://www.sueddeutsche.de/panorama/kriminalitaet-herxheim-bei-landau-pfalz-unbekannte-sprengen-an-weihnachten-geldautomaten-dpa.urn-newsml-dpa-com-20090101-211227-99-514406,Kriminalität - Herxheim bei Landau (Pfalz),dpa,,,27122021,Sueddeutsche
