Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
US-Bürger: Celtics-Star Kanter heoßt nun Kanter Freedom,01122021_06:12,https://www.sueddeutsche.de/sport/basketball-us-buerger-celtics-star-kanter-heosst-nun-kanter-freedom-dpa.urn-newsml-dpa-com-20090101-211201-99-209235,Basketball,dpa,,,01122021,Sueddeutsche
"Hausärzte sauer: Impfstoffmangel ""maximal frustrierend""",01122021_06:10,https://www.sueddeutsche.de/gesundheit/gesundheit-hattersheim-am-main-hausaerzte-sauerimpfstoffmangel-maximal-frustrierend-dpa.urn-newsml-dpa-com-20090101-211201-99-209219,Gesundheit - Hattersheim am Main,dpa,,,01122021,Sueddeutsche
Hessen fordert höhere Mindeststrafen für Schleuser,01122021_06:09,https://www.sueddeutsche.de/panorama/kriminalitaet-wiesbaden-hessen-fordert-hoehere-mindeststrafen-fuer-schleuser-dpa.urn-newsml-dpa-com-20090101-211201-99-209220,Kriminalität - Wiesbaden,dpa,,,01122021,Sueddeutsche
Nachrichten des Tages - die Übersicht für Eilige,01122021_06:00,https://www.sueddeutsche.de/politik/news-corona-deutschland-1.5477368,SZ am Morgen,,Von Philipp Saul,"Was wichtig ist und wird. 
                        
                            Von Philipp Saul",01122021,Sueddeutsche
Aiwanger: Staus bei Blockabfertigung mit Wasserstoff lösen,01122021_05:59,https://www.sueddeutsche.de/bayern/verkehr-muenchen-aiwanger-staus-bei-blockabfertigung-mit-wasserstoff-loesen-dpa.urn-newsml-dpa-com-20090101-211201-99-208963,Verkehr - München,dpa,,,01122021,Sueddeutsche
Messner fürchtet wegen Corona-Zahlen um Südtirols Ansehen,01122021_05:53,https://www.sueddeutsche.de/bayern/gesundheit-bozen-messner-fuerchtet-wegen-corona-zahlen-um-suedtirols-ansehen-dpa.urn-newsml-dpa-com-20090101-211201-99-208964,Gesundheit - Bozen,dpa,,,01122021,Sueddeutsche
Motiv für Gewalttat an Radfahrer weiter unklar,01122021_05:51,https://www.sueddeutsche.de/bayern/kriminalitaet-bad-neustadt-an-der-saale-motiv-fuer-gewalttat-an-radfahrer-weiter-unklar-dpa.urn-newsml-dpa-com-20090101-211201-99-208965,Kriminalität - Bad Neustadt an der Saale,dpa,,,01122021,Sueddeutsche
Bayern flaggt zum Verfassungstag,01122021_05:50,https://www.sueddeutsche.de/bayern/geschichte-muenchen-bayern-flaggt-zum-verfassungstag-dpa.urn-newsml-dpa-com-20090101-211201-99-208966,Geschichte - München,dpa,,,01122021,Sueddeutsche
"Goldener Ball für Lewandowski: ""Können darüber nachdenken""",01122021_05:48,https://www.sueddeutsche.de/bayern/fussball-muenchen-goldener-ball-fuer-lewandowski-koennen-darueber-nachdenken-dpa.urn-newsml-dpa-com-20090101-211201-99-208967,Fußball - München,dpa,,,01122021,Sueddeutsche
Aigner gegen FDP-Forderung zu Wahlrechtsreform,01122021_05:45,https://www.sueddeutsche.de/bayern/landtag-muenchen-aigner-gegen-fdp-forderung-zu-wahlrechtsreform-dpa.urn-newsml-dpa-com-20090101-211201-99-208968,Landtag - München,dpa,,,01122021,Sueddeutsche
